,price,retail_price,currency_buyer,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,product_variation_inventory,shipping_option_name,shipping_option_price,shipping_is_express,countries_shipped_to,inventory_total,has_urgency_banner,urgency_text,origin_country,merchant_rating_count,merchant_rating,merchant_has_profile_picture,theme,crawl_month
765,6.0,34,EUR,1000,0,3.41,106,35.0,19.0,22.0,14.0,16.0,0,0,0,0,50,Livraison standard,2,0,43,50,1.0,Quantité limitée !,CN,2044,4.00293542074364,0,summer,2020-08
766,14.0,92,EUR,100,0,3.92,25,8.0,11.0,4.0,0.0,2.0,0,0,0,0,50,Livraison standard,4,0,40,50,,,CN,7328,4.227620087336245,0,summer,2020-08
767,22.0,19,EUR,20000,1,3.66,1103,461.0,218.0,170.0,94.0,160.0,0,0,0,0,50,Livraison standard,6,0,38,50,,,CN,4107,4.09690771852934,0,summer,2020-08
768,8.0,7,EUR,1000,1,2.98,108,36.0,9.0,17.0,9.0,37.0,0,0,0,0,20,Livraison standard,2,0,36,50,,,CN,942,3.4755838641188967,0,summer,2020-08
769,2.66,3,EUR,100,1,2.67,12,1.0,4.0,2.0,0.0,5.0,0,0,0,0,1,Livraison standard,1,0,30,50,,,CN,66644,4.137581777804454,1,summer,2020-08
770,2.0,9,EUR,100,0,3.47,32,11.0,6.0,5.0,7.0,3.0,0,0,0,0,1,Livraison standard,1,0,40,50,,,CN,4856,4.167627677100494,0,summer,2020-08
771,16.0,14,EUR,10000,0,4.34,3075,1974.0,581.0,275.0,91.0,154.0,1,0,1,0,50,Livraison standard,4,0,47,50,1.0,Quantité limitée !,CN,17621,4.3011747346915605,0,summer,2020-08
772,11.0,11,EUR,1000,0,3.75,213,97.0,35.0,38.0,16.0,27.0,0,0,0,0,50,Livraison standard,3,0,18,50,,,CN,17120,3.8988901869158883,0,summer,2020-08
773,14.0,12,EUR,1000,0,3.74,582,252.0,117.0,95.0,46.0,72.0,0,0,0,0,43,Livraison standard,3,0,26,50,,,CN,32858,3.88553776857995,0,summer,2020-08
774,16.0,16,EUR,2,0,5.0,0,,,,,,0,0,0,0,10,Livraison standard,5,0,32,50,,,CN,693,4.303030303030303,0,summer,2020-08
775,8.0,8,EUR,1000,0,4.18,668,385.0,126.0,85.0,33.0,39.0,0,0,0,0,48,Livraison standard,2,0,15,50,1.0,Quantité limitée !,CN,5226,4.005740528128587,0,summer,2020-08
776,9.0,8,EUR,5000,1,4.22,827,471.0,185.0,96.0,36.0,39.0,0,0,0,0,50,Livraison standard,3,0,43,50,,,CN,14275,4.091418563922942,0,summer,2020-08
777,14.0,12,EUR,100,0,4.23,65,41.0,8.0,10.0,2.0,4.0,1,0,1,0,50,Livraison standard,4,0,33,50,,,CN,3520,4.169886363636364,0,summer,2020-08
778,11.0,10,EUR,10000,1,3.76,1546,662.0,328.0,252.0,129.0,175.0,0,0,0,0,27,Livraison standard,3,0,36,50,,,CN,55499,4.138885385322259,0,summer,2020-08
779,15.0,109,EUR,1000,0,3.96,382,190.0,83.0,48.0,25.0,36.0,0,0,0,0,50,Livraison standard,4,0,36,50,,,CN,51369,3.9682688002491777,1,summer,2020-08
780,4.0,4,EUR,50,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0,0,0,0,20,Livraison standard,1,0,44,50,,,CN,254,3.515748031496063,0,summer,2020-08
781,5.75,5,EUR,10,1,5.0,0,,,,,,0,0,0,0,5,Livraison standard,2,0,139,50,,,CN,3,2.333333333333333,0,summer,2020-08
782,9.0,8,EUR,1000,1,3.29,99,40.0,12.0,10.0,11.0,26.0,0,0,0,0,44,Livraison standard,3,0,28,50,1.0,Quantité limitée !,CN,88193,4.0808907736441675,1,summer,2020-08
783,6.0,6,EUR,1000,0,3.21,362,117.0,60.0,52.0,48.0,85.0,0,0,0,0,50,Livraison standard,2,0,24,50,1.0,Quantité limitée !,CN,5914,4.155393980385527,0,summer,2020-08
784,8.0,7,EUR,10000,0,4.09,1087,626.0,176.0,138.0,48.0,99.0,0,0,0,0,50,Livraison standard,2,0,21,50,1.0,Quantité limitée !,CN,4019,3.9609355561084847,0,summer,2020-08
785,5.73,5,EUR,1000,1,3.69,182,82.0,30.0,27.0,17.0,26.0,0,0,0,0,50,Livraison standard,1,0,58,50,,,CN,3396,4.2794464075382805,0,summer,2020-08
786,8.0,7,EUR,20000,0,3.9,3700,1783.0,730.0,566.0,258.0,363.0,0,0,0,0,2,Livraison standard,2,0,18,50,,,CN,9492,4.130004214075011,0,summer,2020-08
787,11.0,10,EUR,1000,1,3.35,85,27.0,16.0,17.0,10.0,15.0,0,0,0,0,50,Livraison standard,2,0,33,50,,,CN,3668,3.895038167938931,0,summer,2020-08
788,8.0,7,EUR,50,1,3.67,6,2.0,1.0,2.0,1.0,0.0,0,0,0,0,20,Livraison standard,3,0,37,50,1.0,Quantité limitée !,CN,519,3.7919075144508665,0,summer,2020-08
789,7.0,17,EUR,10,0,5.0,2,2.0,0.0,0.0,0.0,0.0,0,0,0,0,2,Livraison standard,2,0,21,50,,,CN,46,3.608695652173913,0,summer,2020-08
790,4.0,6,EUR,50000,0,4.0,10927,5479.0,2331.0,1605.0,665.0,847.0,0,0,0,0,50,Livraison standard,1,0,30,50,,,CN,13665,4.094694474935968,1,summer,2020-08
791,13.0,11,EUR,100,0,3.22,9,5.0,0.0,0.0,0.0,4.0,0,0,0,0,50,Livraison standard,3,0,41,50,1.0,Quantité limitée !,CN,111,3.8018018018018016,0,summer,2020-08
792,12.0,85,EUR,1000,1,4.15,153,87.0,30.0,19.0,6.0,11.0,0,0,0,0,50,Livraison standard,3,0,40,50,1.0,Quantité limitée !,CN,15551,4.2336827213684005,0,summer,2020-08
793,9.0,10,EUR,10000,0,4.15,2587,1511.0,479.0,275.0,115.0,207.0,0,0,0,0,50,Livraison standard,3,0,31,50,,,CN,5808,4.306990358126721,0,summer,2020-08
794,5.78,50,EUR,5000,1,3.55,876,362.0,142.0,141.0,77.0,154.0,0,0,0,0,50,Livraison standard,1,0,10,50,,,CN,27175,3.966034958601656,0,summer,2020-08
795,5.86,11,EUR,1000,0,4.28,512,310.0,108.0,46.0,25.0,23.0,1,0,1,0,50,Livraison standard,2,0,29,50,1.0,Quantité limitée !,CN,904,4.264380530973451,0,summer,2020-08
796,9.0,22,EUR,10000,0,3.82,1860,891.0,323.0,280.0,161.0,205.0,0,0,0,0,50,Livraison standard,3,0,18,50,,,CN,9177,3.8740329083578513,0,summer,2020-08
797,3.87,4,EUR,1000,0,3.34,94,33.0,13.0,19.0,11.0,18.0,0,0,0,0,1,Livraison standard,1,0,22,50,,,CN,3117,4.127366057106192,0,summer,2020-08
798,9.0,38,EUR,1000,0,4.52,312,216.0,64.0,16.0,9.0,7.0,1,0,1,0,50,Livraison standard,3,0,55,50,1.0,Quantité limitée !,CN,27740,4.380173035328046,1,summer,2020-08
799,5.74,5,EUR,100,1,3.38,58,24.0,6.0,11.0,2.0,15.0,0,0,0,0,1,Livraison standard,2,0,30,50,1.0,Quantité limitée !,CN,66644,4.137581777804454,1,summer,2020-08
800,9.0,8,EUR,10000,1,4.06,1642,894.0,303.0,224.0,92.0,129.0,0,0,0,0,28,Livraison standard,3,0,23,50,1.0,Quantité limitée !,CN,12309,4.0451702006661785,1,summer,2020-08
801,8.0,55,EUR,7,0,5.0,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,50,Livraison standard,3,0,63,50,,,CN,6348,4.248582230623819,0,summer,2020-08
802,3.68,4,EUR,100,0,3.71,42,18.0,7.0,9.0,3.0,5.0,0,0,0,0,1,Livraison standard,1,0,38,50,,,,105015,3.789601485502071,0,summer,2020-08
803,4.86,8,EUR,1000,1,3.89,115,55.0,23.0,20.0,3.0,14.0,0,0,0,0,1,Livraison standard,1,0,38,50,,,CN,21842,3.7899001922900832,1,summer,2020-08
804,11.0,10,EUR,100,1,3.96,25,17.0,0.0,2.0,2.0,4.0,2,1,1,0,50,Livraison standard,2,0,27,50,,,CN,794,4.2770780856423185,0,summer,2020-08
805,12.0,11,EUR,50,1,3.29,7,1.0,3.0,1.0,1.0,1.0,0,0,0,0,50,Livraison standard,3,0,36,50,,,CN,28,3.4642857142857144,0,summer,2020-08
806,15.0,25,EUR,1000,1,3.3,408,129.0,67.0,91.0,41.0,80.0,0,0,0,0,49,Livraison standard,4,0,25,50,,,CN,1335,3.949063670411985,0,summer,2020-08
807,3.91,4,EUR,1000,1,3.73,145,64.0,30.0,18.0,14.0,19.0,0,0,0,0,50,Livraison standard,1,0,48,50,1.0,Quantité limitée !,CN,32168,3.8845436458592384,0,summer,2020-08
808,11.0,14,EUR,100,0,3.16,38,11.0,7.0,7.0,3.0,10.0,0,0,0,0,9,Livraison standard,3,0,94,50,,,CN,38985,4.064229831986662,0,summer,2020-08
809,11.0,84,EUR,100,0,3.46,56,23.0,9.0,8.0,3.0,13.0,0,0,0,0,50,Livraison standard,3,0,40,50,1.0,Quantité limitée !,CN,90105,4.2012984851007165,1,summer,2020-08
810,8.0,30,EUR,10000,1,4.18,1352,777.0,274.0,155.0,55.0,91.0,0,0,0,0,50,Livraison standard,2,0,33,50,,,CN,25356,3.9025477204606407,0,summer,2020-08
811,8.0,7,EUR,10000,0,3.82,2520,1220.0,433.0,365.0,203.0,299.0,0,0,0,0,50,Livraison standard,3,0,14,50,,,CN,8821,3.872009976193176,0,summer,2020-08
812,14.0,12,EUR,10000,1,4.36,2010,1271.0,400.0,200.0,69.0,70.0,1,0,1,0,50,Livraison standard,3,0,38,50,1.0,Quantité limitée !,CN,22765,4.238172633428508,0,summer,2020-08
813,7.0,33,EUR,50,0,3.0,2,0.0,1.0,0.0,1.0,0.0,0,0,0,0,50,Livraison standard,2,0,41,50,1.0,Quantité limitée !,CN,25222,4.001546269130125,0,summer,2020-08
814,6.0,11,EUR,100,0,4.0,35,21.0,5.0,2.0,2.0,5.0,0,0,0,0,50,Livraison standard,2,0,25,50,,,CN,3245,3.774114021571649,0,summer,2020-08
815,6.0,6,EUR,1000,0,4.18,352,211.0,59.0,40.0,17.0,25.0,0,0,0,0,5,Livraison standard,2,0,37,50,,,CN,17738,3.9359003269816215,0,summer,2020-08
816,12.0,11,EUR,100,1,3.0,6,2.0,0.0,2.0,0.0,2.0,0,0,0,0,10,Livraison standard,3,0,25,50,,,CN,366,3.9754098360655736,0,summer,2020-08
817,9.0,34,EUR,50,0,4.0,5,3.0,0.0,1.0,1.0,0.0,0,0,0,0,50,Livraison standard,3,0,61,50,,,US,537,4.4581005586592175,0,summer,2020-08
818,3.88,4,EUR,100,0,3.47,34,14.0,5.0,6.0,1.0,8.0,0,0,0,0,1,Livraison standard,1,0,38,50,,,CN,5654,3.9587902370003536,0,summer,2020-08
819,8.0,7,EUR,20000,0,3.96,3761,1958.0,675.0,518.0,242.0,368.0,0,0,0,0,50,Livraison standard,2,0,20,50,,,CN,12476,3.9987976915678094,0,summer,2020-08
820,12.0,48,EUR,1000,1,3.98,131,64.0,29.0,21.0,6.0,11.0,0,0,0,0,50,Livraison standard,3,0,43,50,,,CN,42919,4.105967054218412,0,summer,2020-08
821,5.65,33,EUR,1000,0,3.39,192,67.0,34.0,34.0,20.0,37.0,0,0,0,0,50,Livraison standard,2,0,41,50,1.0,Quantité limitée !,CN,37956,4.030377278954578,0,summer,2020-08
822,11.0,11,EUR,1000,0,4.46,217,147.0,40.0,18.0,6.0,6.0,1,0,1,0,50,Livraison standard,3,0,41,50,,,CN,9002,4.0146634081315264,1,summer,2020-08
823,12.0,11,EUR,1000,0,3.82,428,189.0,101.0,59.0,30.0,49.0,0,0,0,0,50,Livraison standard,3,0,41,50,1.0,Quantité limitée !,CN,18831,3.978864638096755,1,summer,2020-08
824,5.74,5,EUR,10000,1,3.61,2366,981.0,434.0,368.0,220.0,363.0,0,0,0,0,1,Livraison standard,1,0,50,50,1.0,Quantité limitée !,CN,59903,4.153665091898569,1,summer,2020-08
825,9.0,8,EUR,100,1,4.13,23,13.0,4.0,4.0,0.0,2.0,0,0,0,0,3,Livraison standard,3,0,47,50,,,CN,3769,4.239851419474662,0,summer,2020-08
826,8.0,58,EUR,5000,0,3.45,920,288.0,207.0,190.0,99.0,136.0,0,0,0,0,5,Livraison standard,3,0,43,50,,,CN,4632,4.192789291882556,0,summer,2020-08
827,8.0,17,EUR,1000,1,3.39,219,86.0,33.0,30.0,20.0,50.0,0,0,0,0,1,Livraison standard,2,0,41,50,,,CN,73271,3.954443094812409,1,summer,2020-08
828,5.79,5,EUR,5000,0,3.78,1022,470.0,194.0,155.0,74.0,129.0,0,0,0,0,6,Livraison standard,2,0,47,50,,,CN,3566,3.7324733595064497,0,summer,2020-08
829,8.0,16,EUR,10000,0,3.27,1167,412.0,187.0,166.0,113.0,289.0,0,0,0,0,12,Livraison standard,2,0,18,50,,,CN,9177,3.8740329083578513,0,summer,2020-08
830,2.79,13,EUR,100,1,4.0,2,1.0,0.0,1.0,0.0,0.0,0,0,0,0,35,Livraison standard,1,0,48,50,,,CN,1309,4.2452253628724215,0,summer,2020-08
831,9.0,84,EUR,100,1,3.73,82,32.0,16.0,22.0,4.0,8.0,0,0,0,0,15,Livraison standard,3,0,43,50,,,CN,35679,3.9097788615151767,0,summer,2020-08
832,13.0,15,EUR,100,0,3.49,55,21.0,11.0,6.0,8.0,9.0,1,0,0,1,2,Livraison standard,3,0,33,50,1.0,Quantité limitée !,CN,3276,4.428571428571429,0,summer,2020-08
833,8.0,7,EUR,20000,0,3.68,2015,911.0,340.0,279.0,169.0,316.0,0,0,0,0,50,Livraison standard,3,0,24,50,,,CN,3771,3.881463802704853,0,summer,2020-08
834,5.65,7,EUR,1000,0,4.24,319,183.0,69.0,37.0,19.0,11.0,0,0,0,0,12,Livraison standard,2,0,40,50,,,CN,7627,4.0477251868362405,0,summer,2020-08
835,4.86,5,EUR,1000,1,3.79,200,95.0,35.0,28.0,16.0,26.0,0,0,0,0,1,Livraison standard,1,0,20,50,,,CN,2707,4.189139268562985,0,summer,2020-08
836,6.0,8,EUR,1000,1,3.82,523,232.0,114.0,72.0,59.0,46.0,0,0,0,0,4,Livraison standard,2,0,54,50,1.0,Quantité limitée !,US,3218,4.170602858918583,0,summer,2020-08
837,6.0,9,EUR,1000,0,4.01,471,252.0,85.0,62.0,31.0,41.0,0,0,0,0,50,Livraison standard,2,0,35,50,,,CN,2505,4.092215568862276,0,summer,2020-08
838,8.0,9,EUR,1000,0,4.22,621,373.0,117.0,66.0,27.0,38.0,0,0,0,0,50,Livraison standard,2,0,39,50,,,CN,14974,4.1928008548150135,0,summer,2020-08
839,11.0,50,EUR,5000,0,3.45,869,305.0,164.0,155.0,107.0,138.0,0,0,0,0,50,Livraison standard,2,0,43,50,,,CN,36361,3.9675201452105284,0,summer,2020-08
840,9.0,17,EUR,10000,0,3.93,2253,1044.0,526.0,348.0,146.0,189.0,0,0,0,0,23,Livraison standard,3,0,59,50,,,CN,16091,4.343235348952831,0,summer,2020-08
841,8.0,84,EUR,1000,0,3.74,536,231.0,104.0,92.0,46.0,63.0,0,0,0,0,50,Livraison standard,3,0,63,50,,,CN,30225,4.267890818858561,0,summer,2020-08
842,12.0,11,EUR,20000,1,3.8,2066,932.0,422.0,317.0,151.0,244.0,0,0,0,0,25,Livraison standard,3,0,49,50,1.0,Quantité limitée !,CN,55670,4.1214837434884135,1,summer,2020-08
843,14.0,37,EUR,1000,0,3.85,422,189.0,102.0,55.0,31.0,45.0,0,0,0,0,50,Livraison standard,4,0,41,50,1.0,Quantité limitée !,CN,139223,3.933581376640354,0,summer,2020-08
844,8.0,7,EUR,100,0,4.07,14,9.0,0.0,3.0,1.0,1.0,0,0,0,0,1,Livraison standard,3,0,33,50,,,CN,360,4.230555555555555,0,summer,2020-08
845,8.0,7,EUR,1000,0,3.09,337,101.0,46.0,61.0,40.0,89.0,0,0,0,0,50,Livraison standard,3,0,37,50,,,CN,2076,4.097302504816955,1,summer,2020-08
846,8.0,26,EUR,100,0,5.0,13,13.0,0.0,0.0,0.0,0.0,0,0,0,0,50,Livraison standard,2,0,33,50,,,CN,138,3.659420289855072,0,summer,2020-08
847,7.0,6,EUR,5000,0,3.44,921,350.0,149.0,152.0,92.0,178.0,0,0,0,0,5,Livraison standard,2,0,47,50,,,CN,3566,3.7324733595064497,0,summer,2020-08
848,7.0,26,EUR,5000,0,3.59,677,288.0,101.0,119.0,62.0,107.0,0,0,0,0,50,Livraison standard,2,0,33,50,1.0,Quantité limitée !,CN,5534,3.999819298879653,0,summer,2020-08
849,16.0,111,EUR,1000,1,4.05,580,321.0,109.0,68.0,23.0,59.0,0,0,0,0,50,Livraison standard,4,0,44,50,,,CN,20387,4.1934566145092464,0,summer,2020-08
850,11.0,24,EUR,1000,0,3.78,463,216.0,81.0,69.0,41.0,56.0,0,0,0,0,50,Livraison standard,2,0,41,50,,,CN,50864,4.079643755898081,1,summer,2020-08
851,9.0,65,EUR,1000,0,4.09,520,281.0,113.0,56.0,30.0,40.0,0,0,0,0,13,Livraison standard,3,0,94,50,,,CN,38985,4.064229831986662,0,summer,2020-08
852,5.0,28,EUR,5000,1,3.29,1530,517.0,255.0,256.0,153.0,349.0,0,0,0,0,1,Livraison standard,2,0,26,50,,,CN,4435,3.696054114994363,0,summer,2020-08
853,16.0,14,EUR,1000,1,4.52,552,394.0,97.0,33.0,9.0,19.0,3,1,1,1,50,Livraison Express,6,1,43,50,,,CN,6033,4.254433946626886,0,summer,2020-08
854,7.0,6,EUR,1000,1,4.23,207,121.0,43.0,24.0,8.0,11.0,0,0,0,0,50,Livraison standard,2,0,36,50,1.0,Quantité limitée !,CN,4425,4.3324293785310735,1,summer,2020-08
855,9.0,50,EUR,5000,0,3.6,985,388.0,198.0,168.0,77.0,154.0,0,0,0,0,50,Livraison standard,3,0,43,50,,,CN,7889,3.9950564076562296,0,summer,2020-08
856,1.76,2,EUR,100,0,4.63,35,27.0,5.0,2.0,0.0,1.0,1,0,1,0,2,Livraison standard,1,0,45,9,,,CN,10622,4.455940500847298,0,summer,2020-08
857,5.0,6,EUR,5000,0,4.07,824,441.0,165.0,112.0,43.0,63.0,0,0,0,0,50,Livraison standard,1,0,41,50,,,CN,32778,4.048355604368783,0,summer,2020-08
858,8.0,7,EUR,1000,0,4.23,650,373.0,141.0,76.0,34.0,26.0,0,0,0,0,50,Livraison standard,3,0,43,50,,,CN,28101,4.114800185046796,0,summer,2020-08
859,4.69,4,EUR,5000,1,3.95,574,274.0,136.0,77.0,38.0,49.0,0,0,0,0,3,Livraison standard,1,0,49,50,,,CN,55670,4.1214837434884135,1,summer,2020-08
860,8.0,18,EUR,1000,1,4.15,158,88.0,34.0,18.0,7.0,11.0,0,0,0,0,50,Livraison standard,2,0,43,50,,,CN,42514,3.740885355412335,0,summer,2020-08
861,6.0,6,EUR,100,0,3.47,19,6.0,5.0,4.0,0.0,4.0,0,0,0,0,10,Livraison standard,2,0,45,50,,,CN,10600,3.8675471698113206,0,summer,2020-08
862,6.0,33,EUR,10,0,2.33,3,1.0,0.0,0.0,0.0,2.0,0,0,0,0,50,Livraison standard,2,0,41,50,,,CN,32394,3.9246774093968018,0,summer,2020-08
863,6.0,10,EUR,1000,0,3.0,87,22.0,10.0,23.0,10.0,22.0,0,0,0,0,3,Livraison standard,2,0,20,50,1.0,Quantité limitée !,CN,232,3.6767241379310343,0,summer,2020-08
864,4.65,4,EUR,50,0,5.0,0,,,,,,0,0,0,0,9,Livraison standard,1,0,36,50,1.0,Quantité limitée !,CN,268,3.8917910447761193,0,summer,2020-08
865,2.67,67,EUR,10,0,5.0,0,,,,,,0,0,0,0,5,Livraison standard,1,0,27,50,1.0,Quantité limitée !,CN,13,3.692307692307693,0,summer,2020-08
866,11.0,10,EUR,100,1,3.5,10,4.0,2.0,0.0,3.0,1.0,0,0,0,0,49,Livraison standard,3,0,30,50,,,CN,12919,4.024460097530769,0,summer,2020-08
867,5.0,26,EUR,100,1,4.0,4,3.0,0.0,0.0,0.0,1.0,0,0,0,0,50,Spedizione standard,2,0,41,50,,,CN,19867,4.157547692152817,0,summer,2020-08
868,11.0,11,EUR,1000,1,4.22,223,136.0,43.0,20.0,6.0,18.0,1,0,1,0,5,Livraison standard,3,0,35,50,1.0,Quantité limitée !,CN,667,3.7661169415292353,0,summer,2020-08
869,7.0,11,EUR,20000,0,3.98,6510,3140.0,1357.0,1154.0,445.0,414.0,0,0,0,0,5,Livraison standard,2,0,41,50,,,CN,43742,4.063965982351059,0,summer,2020-08
870,12.0,11,EUR,1000,0,3.61,171,73.0,30.0,26.0,13.0,29.0,0,0,0,0,7,Livraison standard,3,0,54,50,1.0,Quantité limitée !,CN,4811,4.194554146747039,0,summer,2020-08
871,1.72,26,EUR,1000,1,4.33,18,10.0,5.0,2.0,1.0,0.0,0,0,0,0,9,Livraison standard,1,0,43,50,1.0,Quantité limitée !,CN,1373,4.007283321194465,0,summer,2020-08
872,1.72,2,EUR,100,0,4.23,13,7.0,4.0,0.0,2.0,0.0,0,0,0,0,3,Livraison standard,1,0,55,50,,,CN,1250,4.0032,0,summer,2020-08
873,8.0,47,EUR,10000,1,4.21,1631,945.0,333.0,201.0,62.0,90.0,1,0,1,0,6,Livraison standard,3,0,38,50,,,CN,1659,4.321880650994575,0,summer,2020-08
874,5.8,9,EUR,1000,1,3.83,52,25.0,7.0,11.0,4.0,5.0,0,0,0,0,4,Livraison standard,2,0,43,50,,,CN,28295,3.8099664251634566,0,summer,2020-08
875,7.0,6,EUR,50000,0,4.12,9207,5077.0,1860.0,1185.0,467.0,618.0,0,0,0,0,6,Livraison standard,2,0,18,50,1.0,Quantité limitée !,CN,15538,4.156197708842837,0,summer,2020-08
876,3.66,26,EUR,100,1,3.2,10,4.0,2.0,0.0,0.0,4.0,0,0,0,0,50,Livraison standard,1,0,140,50,,,CN,269,3.3382899628252787,0,summer,2020-08
877,3.83,4,EUR,5000,1,3.76,337,163.0,48.0,54.0,27.0,45.0,0,0,0,0,50,Livraison standard,1,0,42,50,,,CN,99283,4.285597735765438,0,summer,2020-08
878,13.0,84,EUR,10000,1,4.36,2592,1632.0,531.0,260.0,68.0,101.0,1,0,1,0,50,Livraison standard,3,0,33,50,,,CN,23719,4.301066655423922,1,summer,2020-08
879,6.0,17,EUR,5000,1,3.85,817,384.0,160.0,125.0,59.0,89.0,0,0,0,0,1,Livraison standard,2,0,41,50,,,CN,50864,4.079643755898081,1,summer,2020-08
880,15.0,59,EUR,100,0,3.87,202,94.0,50.0,21.0,12.0,25.0,0,0,0,0,11,Livraison standard,4,0,30,50,,,CN,7267,4.157836796477226,0,summer,2020-08
881,8.0,7,EUR,100,0,4.0,13,5.0,5.0,1.0,2.0,0.0,0,0,0,0,5,Livraison standard,2,0,23,50,1.0,Quantité limitée !,CN,129,3.7906976744186047,0,summer,2020-08
882,1.71,2,EUR,50,1,4.67,3,2.0,1.0,0.0,0.0,0.0,0,0,0,0,2,Livraison standard,1,0,31,50,1.0,Quantité limitée !,CN,3762,3.7974481658692185,0,summer,2020-08
883,12.0,43,EUR,10000,1,3.87,632,303.0,122.0,99.0,35.0,73.0,0,0,0,0,50,Livraison standard,3,0,42,50,,,CN,45524,3.9729373517265616,1,summer,2020-08
884,20.0,17,EUR,50,0,4.17,12,7.0,2.0,2.0,0.0,1.0,0,0,0,0,50,Livraison standard,6,0,36,50,1.0,Quantité limitée !,CN,26,3.9230769230769234,0,summer,2020-08
885,9.0,8,EUR,1000,0,4.17,648,347.0,160.0,76.0,33.0,32.0,0,0,0,0,50,Livraison standard,3,0,41,50,,,CN,37956,4.030377278954578,0,summer,2020-08
886,2.0,56,EUR,1000,1,3.73,41,17.0,10.0,6.0,2.0,6.0,0,0,0,0,2,Livraison standard,1,0,27,50,,,CN,3119,3.9099070214812435,0,summer,2020-08
887,5.0,5,EUR,100,1,3.4,25,11.0,3.0,2.0,3.0,6.0,0,0,0,0,50,Livraison standard,2,0,35,50,1.0,Quantité limitée !,CN,98,3.918367346938776,0,summer,2020-08
888,9.0,14,EUR,10000,0,4.14,644,363.0,134.0,71.0,27.0,49.0,0,0,0,0,50,Livraison standard,3,0,43,50,,,CN,3972,3.8491943605236663,1,summer,2020-08
889,11.0,10,EUR,100,1,3.56,71,29.0,10.0,15.0,6.0,11.0,0,0,0,0,50,Livraison standard,3,0,35,50,,,CN,2782,4.06901509705248,0,summer,2020-08
890,16.0,14,EUR,1000,1,4.27,127,75.0,31.0,9.0,4.0,8.0,1,0,1,0,50,Livraison standard,4,0,36,50,,,CN,514,4.217898832684825,0,summer,2020-08
891,7.0,6,EUR,5000,0,3.23,1212,393.0,201.0,198.0,133.0,287.0,0,0,0,0,9,Livraison standard,2,0,13,50,,,CN,1686,3.687425860023725,0,summer,2020-08
892,7.0,84,EUR,10000,0,3.93,2526,1269.0,485.0,355.0,153.0,264.0,0,0,0,0,50,Livraison standard,2,0,41,50,,,CN,10501,4.029235310922768,0,summer,2020-08
893,8.0,54,EUR,50000,0,3.69,14568,5946.0,2952.0,2624.0,1310.0,1736.0,0,0,0,0,50,Livraison standard,3,0,78,50,,,CN,78307,3.8402569374385433,1,summer,2020-08
894,8.0,7,EUR,100,0,3.8,15,9.0,1.0,1.0,1.0,3.0,0,0,0,0,50,Livraison standard,3,0,14,50,,,CN,88,4.045454545454546,0,summer,2020-08
895,8.0,7,EUR,10000,0,3.66,864,366.0,168.0,129.0,76.0,125.0,0,0,0,0,50,Livraison standard,3,0,24,50,,,CN,4295,3.8495925494761347,0,summer,2020-08
896,3.0,3,EUR,100,1,4.04,47,22.0,13.0,6.0,4.0,2.0,0,0,0,0,1,Livraison standard,1,0,29,50,1.0,Quantité limitée !,CN,11401,4.093588281729673,1,summer,2020-08
897,8.0,20,EUR,1000,0,3.12,341,106.0,45.0,62.0,39.0,89.0,0,0,0,0,50,Livraison standard,2,0,138,50,1.0,Quantité limitée !,CN,7858,3.9531687452277935,0,summer,2020-08
898,6.0,21,EUR,5000,0,3.18,573,174.0,96.0,97.0,69.0,137.0,0,0,0,0,13,Livraison standard,2,0,34,50,1.0,Quantité limitée !,CN,9827,4.113869950137377,1,summer,2020-08
899,9.0,21,EUR,100,0,3.51,47,17.0,10.0,6.0,8.0,6.0,0,0,0,0,7,Livraison standard,3,0,34,50,1.0,Quantité limitée !,CN,9827,4.113869950137377,1,summer,2020-08
900,11.0,49,EUR,100,0,3.73,26,12.0,4.0,3.0,5.0,2.0,0,0,0,0,25,Livraison standard,2,0,43,50,1.0,Quantité limitée !,CN,1160,4.143965517241379,0,summer,2020-08
901,13.0,11,EUR,1000,0,3.36,350,115.0,75.0,54.0,33.0,73.0,0,0,0,0,50,Livraison standard,3,0,14,50,,,CN,8821,3.872009976193176,0,summer,2020-08
902,11.0,11,EUR,5000,1,4.16,1401,777.0,298.0,185.0,54.0,87.0,0,0,0,0,41,Livraison standard,2,0,37,50,,,CN,13879,4.054470783197637,0,summer,2020-08
903,7.0,7,EUR,1000,0,4.02,636,330.0,128.0,90.0,34.0,54.0,0,0,0,0,50,Livraison standard,2,0,41,50,1.0,Quantité limitée !,CN,35358,4.018157135584592,1,summer,2020-08
904,9.0,10,EUR,10,1,5.0,0,,,,,,0,0,0,0,50,Livraison standard,3,0,43,50,1.0,Quantité limitée !,CN,291,3.690721649484536,0,summer,2020-08
905,8.0,7,EUR,100,0,4.19,54,33.0,10.0,4.0,2.0,5.0,1,0,1,0,50,Livraison standard,2,0,21,50,1.0,Quantité limitée !,CN,8989,3.851930136833908,1,summer,2020-08
